ticket_id,customer_id,product_purchased,ticket_status,ticket_priority,plan_type,customer_satisfaction_rating,sessions_baseline,sessions_recent,sessions_change,decline20
6320,CUST04331,Bitbucket,Pending Customer Response,Medium,Standard,,30.0,25.5,-0.15000000000000002,False
6321,CUST05241,Confluence,Pending Customer Response,High,Standard,,8.0,10.5,0.3125,False
6322,CUST07597,Trello,Open,High,Standard,,8.0,10.0,0.25,False
6323,CUST03056,Confluence,Closed,Critical,Premium,1.0,25.0,18.5,-0.26,True
6324,CUST08093,Trello,Closed,Critical,Free,5.0,4.0,6.0,0.5,False
6325,CUST02268,Confluence,Closed,Low,Free,5.0,8.0,4.5,-0.4375,True
6326,CUST05127,Confluence,Pending Customer Response,Low,Free,,16.5,12.5,-0.24242424242424243,True
6327,CUST00854,Bitbucket,Open,High,Premium,,21.5,20.5,-0.046511627906976716,False
6328,CUST04221,Jira,Open,Low,Standard,,20.5,18.5,-0.09756097560975607,False
6329,CUST04856,Jira,Closed,Low,Premium,1.0,13.5,10.0,-0.2592592592592593,True
6330,CUST03672,Confluence,Closed,Critical,Enterprise,3.0,35.5,32.0,-0.09859154929577463,False
6331,CUST01020,Confluence,Open,Medium,Standard,,19.5,22.0,0.1282051282051282,False
6332,CUST03304,Jira,Pending Customer Response,Medium,Premium,,23.5,23.0,-0.021276595744680882,False
6333,CUST03468,Bitbucket,Closed,Low,Free,5.0,5.5,4.5,-0.18181818181818177,False
6334,CUST03447,Confluence,Closed,Medium,Standard,3.0,22.0,31.5,0.4318181818181819,False
6335,CUST05181,Confluence,Pending Customer Response,Medium,Standard,,36.0,32.5,-0.09722222222222221,False
6336,CUST00693,Trello,Closed,High,Free,5.0,14.0,18.0,0.2857142857142858,False
6337,CUST02832,Jira,Closed,Critical,Premium,1.0,16.5,16.0,-0.030303030303030276,False
6338,CUST03544,Jira,Closed,Critical,Premium,1.0,20.0,21.0,0.050000000000000044,False
6339,CUST01159,Loom,Open,Medium,Enterprise,,34.5,31.0,-0.10144927536231885,False
6340,CUST02247,Confluence,Pending Customer Response,Critical,Standard,,17.0,17.0,0.0,False
6341,CUST00641,Jira,Pending Customer Response,Critical,Free,,16.5,15.5,-0.06060606060606055,False
6342,CUST08212,Bitbucket,Closed,Medium,Standard,1.0,16.0,15.5,-0.03125,False
6343,CUST03412,Jira,Closed,Medium,Standard,2.0,22.0,14.0,-0.36363636363636365,True
6344,CUST00672,Trello,Pending Customer Response,Low,Free,,11.5,10.0,-0.13043478260869568,False
6345,CUST01875,Confluence,Closed,Medium,Premium,3.0,14.5,14.0,-0.03448275862068961,False
6346,CUST01097,Jira,Pending Customer Response,Medium,Premium,,47.0,43.0,-0.08510638297872342,False
6347,CUST00235,Trello,Open,Critical,Standard,,21.5,25.5,0.18604651162790709,False
6348,CUST07379,Confluence,Closed,Low,Free,1.0,13.5,17.0,0.2592592592592593,False
6349,CUST02825,Jira,Open,High,Premium,,36.0,32.0,-0.11111111111111116,False
6350,CUST02397,Loom,Closed,High,Premium,5.0,8.5,8.0,-0.05882352941176472,False
6351,CUST00863,Loom,Pending Customer Response,Medium,Free,,7.5,6.0,-0.19999999999999996,False
6352,CUST03020,Confluence,Closed,Critical,Premium,1.0,25.5,26.5,0.03921568627450989,False
6353,CUST07510,Trello,Open,Low,Free,,8.0,10.0,0.25,False
6354,CUST02132,Jira,Pending Customer Response,Medium,Premium,,18.0,23.0,0.2777777777777777,False
6355,CUST02260,Trello,Closed,Medium,Standard,2.0,13.5,13.5,0.0,False
6356,CUST05835,Bitbucket,Pending Customer Response,Critical,Standard,,17.5,20.0,0.1428571428571428,False
6357,CUST02430,Confluence,Open,High,Free,,12.0,10.0,-0.16666666666666663,False
6358,CUST07162,Confluence,Pending Customer Response,High,Standard,,26.5,29.0,0.09433962264150941,False
6359,CUST06710,Confluence,Open,High,Free,,7.0,7.0,0.0,False
6360,CUST01946,Loom,Pending Customer Response,Medium,Premium,,15.5,16.0,0.032258064516129004,False
6361,CUST05265,Jira,Open,High,Free,,12.0,9.5,-0.20833333333333337,True
6362,CUST08252,Bitbucket,Open,Critical,Standard,,15.0,13.5,-0.09999999999999998,False
6363,CUST06757,Jira,Closed,Medium,Premium,3.0,9.5,13.0,0.368421052631579,False
6364,CUST02394,Loom,Closed,Medium,Enterprise,2.0,26.5,28.5,0.07547169811320753,False
6365,CUST03459,Trello,Open,High,Premium,,26.0,21.5,-0.17307692307692313,False
6366,CUST07344,Jira,Closed,Critical,Standard,2.0,25.5,27.0,0.05882352941176472,False
6367,CUST06576,Trello,Open,Low,Standard,,13.0,13.5,0.03846153846153855,False
6368,CUST07406,Jira,Closed,High,Standard,1.0,17.5,14.0,-0.19999999999999996,False
6369,CUST01883,Jira,Pending Customer Response,High,Free,,6.0,5.5,-0.08333333333333337,False
6370,CUST05435,Jira,Closed,Medium,Standard,5.0,9.5,8.0,-0.1578947368421053,False
6371,CUST01958,Confluence,Closed,High,Premium,4.0,16.5,17.0,0.030303030303030276,False
6372,CUST08058,Bitbucket,Pending Customer Response,Medium,Enterprise,,55.5,60.0,0.08108108108108114,False
6373,CUST05087,Bitbucket,Open,Low,Free,,10.5,10.5,0.0,False
6374,CUST04262,Confluence,Open,Medium,Free,,15.0,8.5,-0.43333333333333335,True
6375,CUST00619,Confluence,Closed,Critical,Standard,3.0,12.0,13.5,0.125,False
6376,CUST00243,Confluence,Closed,Critical,Standard,2.0,16.5,14.5,-0.12121212121212122,False
6377,CUST06396,Confluence,Open,High,Free,,7.5,9.0,0.19999999999999996,False
6378,CUST06032,Confluence,Open,Low,Free,,5.0,2.5,-0.5,True
6379,CUST03275,Jira,Open,Low,Premium,,40.5,39.5,-0.024691358024691357,False
6380,CUST06457,Jira,Closed,Low,Premium,2.0,26.0,22.0,-0.15384615384615385,False
6381,CUST01471,Bitbucket,Closed,Critical,Enterprise,3.0,18.0,19.5,0.08333333333333326,False
6382,CUST05459,Trello,Closed,High,Enterprise,5.0,15.0,15.0,0.0,False
6383,CUST01994,Confluence,Open,Critical,Standard,,7.5,7.0,-0.06666666666666665,False
6384,CUST03156,Trello,Closed,High,Enterprise,5.0,21.5,27.5,0.2790697674418605,False
6385,CUST07954,Trello,Closed,High,Premium,3.0,8.0,6.5,-0.1875,False
6386,CUST00027,Trello,Pending Customer Response,Medium,Free,,11.0,13.0,0.18181818181818188,False
6387,CUST00969,Confluence,Open,High,Standard,,20.0,18.0,-0.09999999999999998,False
6388,CUST07972,Loom,Pending Customer Response,Critical,Standard,,16.5,24.5,0.48484848484848486,False
6389,CUST01087,Loom,Pending Customer Response,Low,Free,,7.0,4.5,-0.3571428571428571,True
6390,CUST07317,Loom,Open,Medium,Premium,,16.5,18.5,0.1212121212121211,False
6391,CUST00121,Loom,Open,High,Premium,,16.0,15.0,-0.0625,False
6392,CUST01519,Trello,Open,Low,Standard,,11.0,12.0,0.09090909090909083,False
6393,CUST07765,Jira,Pending Customer Response,Medium,Premium,,25.5,25.0,-0.019607843137254943,False
6394,CUST05988,Jira,Pending Customer Response,Low,Standard,,13.0,13.5,0.03846153846153855,False
6395,CUST03270,Bitbucket,Closed,Medium,Enterprise,2.0,65.0,61.0,-0.06153846153846154,False
6396,CUST02342,Trello,Closed,Medium,Standard,5.0,7.0,7.5,0.0714285714285714,False
6397,CUST05606,Jira,Closed,Low,Premium,1.0,16.5,15.0,-0.09090909090909094,False
6398,CUST03600,Confluence,Open,Low,Premium,,19.0,13.5,-0.2894736842105263,True
6399,CUST05460,Loom,Pending Customer Response,Critical,Premium,,10.0,4.5,-0.55,True
6400,CUST07101,Trello,Open,Medium,Free,,6.5,2.5,-0.6153846153846154,True
6401,CUST00481,Confluence,Open,Medium,Enterprise,,18.0,15.0,-0.16666666666666663,False
6402,CUST05920,Jira,Closed,High,Standard,2.0,18.0,11.5,-0.36111111111111116,True
6403,CUST01356,Confluence,Open,High,Standard,,8.5,7.0,-0.17647058823529416,False
6404,CUST01284,Confluence,Open,Critical,Standard,,22.5,23.0,0.022222222222222143,False
6405,CUST03037,Confluence,Pending Customer Response,Medium,Standard,,13.0,11.5,-0.11538461538461542,False
6406,CUST06226,Jira,Closed,Low,Free,4.0,36.0,28.0,-0.2222222222222222,True
6407,CUST06699,Confluence,Open,Low,Premium,,29.5,29.5,0.0,False
6408,CUST06599,Loom,Closed,High,Premium,5.0,10.0,14.0,0.3999999999999999,False
6409,CUST01886,Bitbucket,Open,Low,Premium,,37.0,31.0,-0.16216216216216217,False
6410,CUST06619,Confluence,Open,Critical,Free,,5.5,3.5,-0.36363636363636365,True
6411,CUST03545,Loom,Closed,Critical,Standard,5.0,10.5,6.0,-0.4285714285714286,True
6412,CUST01447,Trello,Closed,Critical,Standard,2.0,11.0,10.5,-0.045454545454545414,False
6413,CUST03478,Loom,Pending Customer Response,Medium,Premium,,19.0,25.0,0.3157894736842106,False
6414,CUST00819,Trello,Pending Customer Response,High,Standard,,7.5,10.0,0.33333333333333326,False
6415,CUST02694,Loom,Closed,Medium,Enterprise,4.0,23.5,23.5,0.0,False
6416,CUST00799,Jira,Open,Medium,Free,,13.0,15.0,0.15384615384615374,False
6417,CUST04533,Trello,Closed,High,Free,5.0,9.5,7.5,-0.21052631578947367,True
6418,CUST04898,Loom,Pending Customer Response,Critical,Premium,,11.0,14.0,0.2727272727272727,False
6419,CUST06688,Trello,Closed,High,Standard,4.0,12.5,13.5,0.08000000000000007,False
6420,CUST04050,Jira,Pending Customer Response,Critical,Free,,16.5,20.5,0.24242424242424243,False
6421,CUST03042,Confluence,Closed,Low,Enterprise,3.0,21.0,24.0,0.1428571428571428,False
6422,CUST05713,Loom,Open,Medium,Standard,,10.5,12.0,0.1428571428571428,False
6423,CUST05821,Confluence,Pending Customer Response,Low,Enterprise,,17.0,18.5,0.08823529411764697,False
6424,CUST01830,Confluence,Open,High,Premium,,26.0,27.0,0.03846153846153855,False
6425,CUST02303,Confluence,Closed,Medium,Standard,1.0,10.0,10.5,0.050000000000000044,False
6426,CUST03300,Confluence,Open,Low,Standard,,20.0,21.5,0.07499999999999996,False
6427,CUST06644,Jira,Pending Customer Response,Critical,Premium,,21.5,20.5,-0.046511627906976716,False
6428,CUST03114,Jira,Pending Customer Response,Critical,Standard,,12.5,13.5,0.08000000000000007,False
6429,CUST06140,Trello,Pending Customer Response,Low,Standard,,19.0,16.0,-0.1578947368421053,False
6430,CUST00815,Jira,Pending Customer Response,Low,Standard,,17.5,14.5,-0.17142857142857137,False
6431,CUST02617,Loom,Open,Medium,Premium,,14.5,14.5,0.0,False
6432,CUST06438,Trello,Open,Low,Standard,,15.0,11.0,-0.2666666666666667,True
6433,CUST02106,Confluence,Pending Customer Response,High,Free,,5.5,4.0,-0.2727272727272727,True
6434,CUST04142,Jira,Open,Critical,Premium,,24.5,26.5,0.08163265306122458,False
6435,CUST06937,Jira,Closed,High,Premium,2.0,6.5,7.5,0.15384615384615374,False
6436,CUST00597,Bitbucket,Open,Low,Enterprise,,11.5,13.0,0.13043478260869557,False
6437,CUST01208,Confluence,Pending Customer Response,Critical,Free,,11.5,12.0,0.04347826086956519,False
6438,CUST07016,Trello,Closed,Medium,Standard,1.0,8.0,9.0,0.125,False
6439,CUST02652,Jira,Open,Low,Enterprise,,7.5,10.0,0.33333333333333326,False
6440,CUST01511,Trello,Open,Low,Standard,,18.0,23.0,0.2777777777777777,False
6441,CUST05248,Loom,Closed,Medium,Enterprise,4.0,18.0,19.5,0.08333333333333326,False
6442,CUST07291,Trello,Closed,High,Free,5.0,8.5,8.0,-0.05882352941176472,False
6443,CUST05102,Trello,Pending Customer Response,Medium,Premium,,11.0,10.0,-0.09090909090909094,False
6444,CUST04009,Trello,Open,High,Free,,25.0,24.5,-0.020000000000000018,False
6445,CUST06030,Trello,Open,High,Standard,,10.0,6.0,-0.4,True
6446,CUST00122,Jira,Open,Critical,Enterprise,,18.0,18.0,0.0,False
6447,CUST06733,Jira,Open,Low,Standard,,29.0,28.0,-0.03448275862068961,False
6448,CUST05626,Jira,Closed,High,Free,5.0,12.5,10.5,-0.16000000000000003,False
6449,CUST05989,Jira,Pending Customer Response,Low,Standard,,26.0,25.0,-0.038461538461538436,False
6450,CUST00404,Trello,Pending Customer Response,Medium,Standard,,10.5,7.5,-0.2857142857142857,True
6451,CUST04546,Trello,Closed,High,Enterprise,5.0,17.0,24.5,0.4411764705882353,False
6452,CUST01046,Confluence,Pending Customer Response,Medium,Enterprise,,19.0,24.5,0.2894736842105263,False
6453,CUST04529,Bitbucket,Open,Low,Enterprise,,19.0,12.0,-0.368421052631579,True
6454,CUST04542,Loom,Pending Customer Response,High,Free,,5.0,9.5,0.8999999999999999,False
6455,CUST06247,Loom,Open,Low,Premium,,2.5,7.5,2.0,False
6456,CUST07538,Trello,Closed,Critical,Premium,5.0,10.5,10.5,0.0,False
6457,CUST01703,Confluence,Closed,Low,Standard,1.0,33.0,30.5,-0.0757575757575758,False
6458,CUST00288,Bitbucket,Pending Customer Response,Medium,Premium,,21.5,16.5,-0.2325581395348837,True
6459,CUST02491,Confluence,Pending Customer Response,Critical,Standard,,10.5,13.0,0.23809523809523814,False
6460,CUST04678,Bitbucket,Open,Medium,Premium,,17.5,15.5,-0.11428571428571432,False
6461,CUST01998,Confluence,Pending Customer Response,Critical,Standard,,20.5,16.5,-0.19512195121951215,False
6462,CUST07808,Trello,Closed,Critical,Standard,1.0,7.0,4.0,-0.4285714285714286,True
6463,CUST05791,Jira,Closed,Critical,Standard,5.0,18.5,15.0,-0.18918918918918914,False
6464,CUST04460,Bitbucket,Pending Customer Response,Low,Standard,,22.0,17.0,-0.2272727272727273,True
6465,CUST00554,Bitbucket,Pending Customer Response,Medium,Free,,8.5,10.5,0.23529411764705888,False
6466,CUST03348,Loom,Closed,Critical,Premium,3.0,27.0,27.0,0.0,False
6467,CUST01399,Confluence,Open,Critical,Standard,,26.5,32.5,0.2264150943396226,False
6468,CUST07371,Jira,Open,Critical,Enterprise,,38.5,39.5,0.025974025974025983,False
6469,CUST04234,Trello,Pending Customer Response,Medium,Free,,13.0,16.0,0.23076923076923084,False
6470,CUST04046,Bitbucket,Pending Customer Response,Low,Enterprise,,50.5,61.5,0.2178217821782178,False
6471,CUST05025,Bitbucket,Pending Customer Response,Low,Standard,,24.5,28.0,0.1428571428571428,False
6472,CUST00195,Confluence,Pending Customer Response,Medium,Standard,,32.0,35.5,0.109375,False
6473,CUST04567,Loom,Closed,High,Premium,5.0,21.0,20.5,-0.023809523809523836,False
6474,CUST01832,Bitbucket,Pending Customer Response,High,Enterprise,,19.0,26.0,0.368421052631579,False
6475,CUST03980,Jira,Pending Customer Response,Critical,Standard,,18.5,16.5,-0.10810810810810811,False
6476,CUST07467,Bitbucket,Closed,Critical,Enterprise,3.0,19.5,16.5,-0.15384615384615385,False
6477,CUST05705,Trello,Open,High,Standard,,9.0,9.5,0.05555555555555558,False
6478,CUST08177,Loom,Closed,High,Free,5.0,12.5,11.5,-0.07999999999999996,False
6479,CUST06724,Confluence,Pending Customer Response,Low,Enterprise,,15.0,13.5,-0.09999999999999998,False
6480,CUST06400,Trello,Open,High,Premium,,30.5,30.5,0.0,False
6481,CUST07054,Confluence,Pending Customer Response,High,Standard,,18.5,23.5,0.2702702702702702,False
6482,CUST04538,Loom,Open,Medium,Free,,6.0,7.0,0.16666666666666674,False
6483,CUST04634,Bitbucket,Pending Customer Response,Low,Enterprise,,15.0,13.5,-0.09999999999999998,False
6484,CUST07669,Trello,Closed,High,Enterprise,4.0,35.0,36.5,0.04285714285714293,False
6485,CUST04300,Confluence,Pending Customer Response,Low,Free,,12.5,8.5,-0.31999999999999995,True
6486,CUST01639,Confluence,Open,Critical,Standard,,27.0,31.0,0.14814814814814814,False
6487,CUST04905,Confluence,Pending Customer Response,Medium,Free,,7.5,5.5,-0.2666666666666667,True
6488,CUST06234,Loom,Open,Critical,Standard,,24.0,22.5,-0.0625,False
6489,CUST01236,Confluence,Open,Critical,Free,,9.5,5.0,-0.4736842105263158,True
6490,CUST01444,Loom,Closed,High,Standard,1.0,15.0,15.0,0.0,False
6491,CUST02506,Bitbucket,Open,High,Standard,,11.0,11.5,0.045454545454545414,False
6492,CUST02624,Jira,Closed,Low,Standard,3.0,18.0,15.5,-0.13888888888888884,False
6493,CUST03843,Bitbucket,Closed,High,Standard,2.0,7.5,7.0,-0.06666666666666665,False
6494,CUST03549,Trello,Pending Customer Response,High,Enterprise,,23.0,26.5,0.15217391304347827,False
6495,CUST04960,Confluence,Pending Customer Response,Low,Premium,,36.0,36.0,0.0,False
6496,CUST07714,Trello,Open,Critical,Enterprise,,28.5,19.0,-0.33333333333333337,True
6497,CUST04829,Trello,Closed,Medium,Premium,1.0,27.0,21.5,-0.20370370370370372,True
6498,CUST06898,Trello,Open,Medium,Enterprise,,21.5,15.5,-0.2790697674418605,True
6499,CUST04212,Trello,Closed,Medium,Premium,3.0,19.5,24.0,0.23076923076923084,False
6500,CUST03558,Loom,Closed,Low,Premium,4.0,10.0,12.0,0.19999999999999996,False
6501,CUST00859,Trello,Pending Customer Response,Critical,Standard,,16.0,17.5,0.09375,False
6502,CUST04670,Bitbucket,Closed,Medium,Standard,2.0,15.5,12.5,-0.19354838709677424,False
6503,CUST01016,Jira,Open,Critical,Premium,,24.5,25.5,0.04081632653061229,False
6504,CUST02359,Bitbucket,Pending Customer Response,Medium,Free,,7.0,7.0,0.0,False
6505,CUST02951,Confluence,Closed,High,Free,2.0,9.0,6.0,-0.33333333333333337,True
6506,CUST06168,Jira,Closed,Medium,Standard,5.0,15.0,17.0,0.1333333333333333,False
6507,CUST04716,Bitbucket,Open,Low,Premium,,9.5,5.0,-0.4736842105263158,True
6508,CUST07564,Bitbucket,Open,Medium,Standard,,42.5,38.0,-0.10588235294117643,False
6509,CUST00994,Trello,Pending Customer Response,Low,Enterprise,,31.5,34.0,0.0793650793650793,False
6510,CUST07815,Jira,Closed,High,Standard,4.0,20.5,19.5,-0.04878048780487809,False
6511,CUST05022,Jira,Open,Low,Premium,,27.5,31.5,0.1454545454545455,False
6512,CUST06432,Trello,Pending Customer Response,Medium,Standard,,15.5,16.0,0.032258064516129004,False
6513,CUST08193,Jira,Pending Customer Response,Critical,Standard,,15.5,17.5,0.12903225806451624,False
6514,CUST00273,Trello,Open,Medium,Standard,,37.0,35.5,-0.04054054054054057,False
6515,CUST02955,Jira,Closed,High,Enterprise,5.0,20.5,21.0,0.024390243902439046,False
6516,CUST02900,Jira,Pending Customer Response,Low,Standard,,4.0,1.0,-0.75,True
6517,CUST04399,Trello,Pending Customer Response,Low,Premium,,45.0,40.0,-0.11111111111111116,False
6518,CUST05975,Loom,Open,Medium,Free,,7.5,10.0,0.33333333333333326,False
6519,CUST06223,Jira,Open,Low,Premium,,13.5,7.0,-0.4814814814814815,True
6520,CUST04700,Bitbucket,Open,High,Standard,,13.0,13.0,0.0,False
6521,CUST05528,Jira,Closed,Medium,Standard,2.0,12.5,9.5,-0.24,True
6522,CUST00695,Loom,Pending Customer Response,High,Standard,,19.0,14.5,-0.23684210526315785,True
6523,CUST02470,Confluence,Open,High,Premium,,22.5,18.5,-0.1777777777777778,False
6524,CUST02815,Confluence,Pending Customer Response,Medium,Standard,,27.5,23.5,-0.1454545454545455,False
6525,CUST03519,Confluence,Closed,Low,Free,1.0,17.5,22.0,0.2571428571428571,False
6526,CUST05549,Jira,Open,High,Standard,,15.0,16.5,0.10000000000000009,False
6527,CUST00840,Loom,Pending Customer Response,Critical,Enterprise,,30.0,35.5,0.18333333333333335,False
6528,CUST01164,Loom,Closed,Low,Standard,4.0,13.0,17.5,0.34615384615384626,False
6529,CUST07216,Confluence,Closed,High,Standard,2.0,11.5,10.0,-0.13043478260869568,False
6530,CUST00266,Loom,Closed,Medium,Enterprise,1.0,18.0,16.0,-0.11111111111111116,False
6531,CUST00737,Loom,Pending Customer Response,Critical,Free,,4.5,4.0,-0.11111111111111116,False
6532,CUST04715,Loom,Open,Low,Premium,,7.0,10.5,0.5,False
6533,CUST01934,Trello,Open,Medium,Premium,,13.5,9.0,-0.33333333333333337,True
6534,CUST06954,Trello,Closed,Critical,Premium,4.0,34.5,28.0,-0.18840579710144922,False
6535,CUST03195,Trello,Pending Customer Response,High,Standard,,13.0,9.5,-0.2692307692307693,True
6536,CUST05844,Trello,Closed,High,Premium,5.0,20.0,22.5,0.125,False
6537,CUST03713,Bitbucket,Pending Customer Response,Medium,Free,,16.5,20.0,0.21212121212121215,False
6538,CUST04910,Confluence,Open,High,Premium,,27.0,24.5,-0.09259259259259256,False
6539,CUST00515,Jira,Open,High,Free,,34.5,31.0,-0.10144927536231885,False
6540,CUST07161,Jira,Closed,Low,Premium,2.0,22.0,18.0,-0.18181818181818177,False
6541,CUST08227,Jira,Pending Customer Response,Medium,Enterprise,,24.5,21.5,-0.12244897959183676,False
6542,CUST05163,Confluence,Open,Critical,Standard,,11.5,8.0,-0.30434782608695654,True
6543,CUST07068,Confluence,Pending Customer Response,High,Standard,,9.5,10.5,0.10526315789473695,False
6544,CUST05036,Jira,Closed,High,Premium,3.0,30.0,27.0,-0.09999999999999998,False
6545,CUST04099,Trello,Open,Critical,Free,,12.0,6.0,-0.5,True
6546,CUST05310,Jira,Open,Low,Free,,6.0,4.5,-0.25,True
6547,CUST04200,Jira,Open,Medium,Premium,,21.0,21.5,0.023809523809523725,False
6548,CUST04904,Confluence,Pending Customer Response,Critical,Standard,,18.5,22.5,0.21621621621621623,False
6549,CUST00161,Loom,Open,Medium,Standard,,11.5,10.5,-0.08695652173913049,False
6550,CUST04707,Confluence,Open,Critical,Standard,,21.0,20.0,-0.04761904761904767,False
6551,CUST01368,Trello,Closed,Low,Standard,4.0,16.5,9.5,-0.4242424242424242,True
6552,CUST01239,Loom,Open,High,Standard,,12.0,18.0,0.5,False
6553,CUST00560,Trello,Open,Medium,Enterprise,,9.5,12.0,0.26315789473684204,False
6554,CUST01203,Jira,Open,High,Standard,,37.0,37.0,0.0,False
6555,CUST00660,Jira,Open,Medium,Enterprise,,13.0,15.0,0.15384615384615374,False
6556,CUST01438,Confluence,Open,Low,Premium,,17.5,18.0,0.02857142857142847,False
6557,CUST03356,Trello,Open,High,Standard,,21.0,17.5,-0.16666666666666663,False
6558,CUST07969,Bitbucket,Pending Customer Response,Low,Enterprise,,7.0,16.0,1.2857142857142856,False
6559,CUST01393,Bitbucket,Pending Customer Response,Low,Standard,,16.5,18.5,0.1212121212121211,False
6560,CUST02312,Trello,Open,Medium,Standard,,8.5,7.0,-0.17647058823529416,False
6561,CUST01077,Loom,Closed,Critical,Premium,2.0,19.5,23.0,0.17948717948717952,False
6562,CUST00968,Bitbucket,Pending Customer Response,Low,Premium,,12.5,7.5,-0.4,True
6563,CUST03128,Jira,Closed,High,Standard,2.0,20.5,26.5,0.29268292682926833,False
6564,CUST05517,Trello,Open,High,Free,,19.0,23.0,0.21052631578947367,False
6565,CUST07202,Trello,Pending Customer Response,Low,Standard,,21.0,18.5,-0.11904761904761907,False
6566,CUST00891,Bitbucket,Pending Customer Response,Critical,Standard,,16.5,14.0,-0.1515151515151515,False
6567,CUST05221,Loom,Pending Customer Response,Low,Premium,,10.0,8.0,-0.19999999999999996,False
6568,CUST05753,Loom,Closed,Critical,Standard,4.0,6.5,8.0,0.23076923076923084,False
6569,CUST04244,Loom,Open,High,Premium,,13.0,15.5,0.1923076923076923,False
6570,CUST06415,Confluence,Closed,Critical,Enterprise,4.0,14.5,17.5,0.2068965517241379,False
6571,CUST02522,Trello,Closed,High,Free,5.0,15.0,17.0,0.1333333333333333,False
6572,CUST00124,Confluence,Pending Customer Response,High,Enterprise,,53.5,55.0,0.028037383177569986,False
6573,CUST05344,Jira,Pending Customer Response,Medium,Standard,,28.5,31.5,0.10526315789473695,False
6574,CUST02877,Bitbucket,Open,Critical,Premium,,22.5,23.0,0.022222222222222143,False
6575,CUST02484,Trello,Pending Customer Response,Medium,Standard,,30.0,30.5,0.016666666666666607,False
6576,CUST01977,Confluence,Pending Customer Response,Low,Enterprise,,29.0,26.5,-0.08620689655172409,False
6577,CUST06111,Confluence,Pending Customer Response,Low,Premium,,19.5,14.5,-0.2564102564102564,True
6578,CUST02743,Confluence,Open,Medium,Premium,,18.5,14.5,-0.21621621621621623,True
6579,CUST08158,Trello,Pending Customer Response,Critical,Standard,,15.0,17.5,0.16666666666666674,False
6580,CUST00414,Confluence,Open,Low,Standard,,12.5,17.0,0.3600000000000001,False
6581,CUST07447,Jira,Open,Critical,Premium,,29.5,27.5,-0.06779661016949157,False
6582,CUST05242,Jira,Closed,Critical,Premium,1.0,34.5,35.0,0.01449275362318847,False
6583,CUST05519,Loom,Open,Critical,Enterprise,,20.0,7.0,-0.65,True
6584,CUST03716,Trello,Closed,Low,Standard,3.0,20.5,16.5,-0.19512195121951215,False
6585,CUST05962,Jira,Open,Low,Premium,,34.5,35.5,0.02898550724637672,False
6586,CUST00657,Loom,Open,Critical,Standard,,16.0,15.0,-0.0625,False
6587,CUST00928,Confluence,Closed,High,Standard,3.0,18.5,12.5,-0.32432432432432434,True
6588,CUST00340,Confluence,Open,Critical,Free,,6.5,2.5,-0.6153846153846154,True
6589,CUST06191,Confluence,Open,High,Standard,,14.5,8.5,-0.4137931034482759,True
6590,CUST00424,Trello,Closed,Critical,Premium,1.0,30.0,25.0,-0.16666666666666663,False
6591,CUST02855,Bitbucket,Closed,Critical,Standard,1.0,19.5,20.0,0.02564102564102555,False
6592,CUST06169,Bitbucket,Closed,Medium,Free,4.0,8.5,5.0,-0.4117647058823529,True
6593,CUST07826,Loom,Closed,Critical,Premium,2.0,7.5,11.5,0.5333333333333334,False
6594,CUST04092,Bitbucket,Pending Customer Response,Medium,Free,,11.0,7.0,-0.36363636363636365,True
6595,CUST00354,Jira,Closed,Medium,Standard,1.0,14.0,15.5,0.1071428571428572,False
6596,CUST02660,Loom,Open,Critical,Standard,,12.5,10.0,-0.19999999999999996,False
6597,CUST06050,Trello,Open,Medium,Standard,,16.5,15.0,-0.09090909090909094,False
6598,CUST01278,Trello,Closed,Medium,Premium,2.0,31.0,19.5,-0.3709677419354839,True
6599,CUST06163,Bitbucket,Closed,High,Premium,5.0,15.0,13.0,-0.1333333333333333,False
6600,CUST02454,Trello,Open,Low,Free,,4.5,5.0,0.11111111111111116,False
6601,CUST00475,Trello,Closed,High,Standard,2.0,27.5,30.0,0.09090909090909083,False
6602,CUST05099,Loom,Pending Customer Response,High,Premium,,11.0,16.0,0.4545454545454546,False
6603,CUST03232,Jira,Closed,Critical,Premium,3.0,32.5,37.0,0.1384615384615384,False
6604,CUST00478,Bitbucket,Pending Customer Response,Low,Premium,,16.5,13.5,-0.18181818181818177,False
6605,CUST05000,Loom,Open,High,Premium,,13.0,14.0,0.07692307692307687,False
6606,CUST06836,Bitbucket,Pending Customer Response,Medium,Standard,,19.5,25.0,0.28205128205128216,False
6607,CUST02658,Loom,Closed,Low,Standard,5.0,19.5,23.5,0.20512820512820507,False
6608,CUST06904,Bitbucket,Open,Low,Standard,,15.0,16.0,0.06666666666666665,False
6609,CUST02173,Trello,Pending Customer Response,Low,Premium,,16.5,15.5,-0.06060606060606055,False
6610,CUST05304,Jira,Open,Low,Standard,,9.5,13.5,0.42105263157894735,False
6611,CUST00332,Jira,Pending Customer Response,Low,Free,,5.0,5.0,0.0,False
6612,CUST02594,Confluence,Open,Low,Standard,,32.0,30.5,-0.046875,False
6613,CUST02140,Trello,Open,Low,Premium,,14.5,17.0,0.17241379310344818,False
6614,CUST03476,Loom,Pending Customer Response,High,Standard,,29.5,30.0,0.016949152542372836,False
6615,CUST03160,Trello,Open,Critical,Standard,,13.5,16.5,0.22222222222222232,False
6616,CUST00764,Jira,Open,Critical,Standard,,28.5,27.0,-0.052631578947368474,False
